mtry,min.node.size,MSE,runtime_training,runtime_prediction 
16.0,12.0,558731580.682758,0.5,0.0499999999992724
16.0,13.0,559957793.847043,0.479999999999563,0.0299999999988358
16.0,14.0,562895950.303309,0.470000000001164,0.0299999999988358
16.0,15.0,565874372.877368,0.459999999999127,0.0299999999988358
16.0,16.0,564501266.763573,0.470000000001164,0.0300000000024738
16.0,17.0,566830641.038902,0.43999999999869,0.0499999999992724
16.0,18.0,569771088.602013,0.419999999998254,0.0499999999992724
16.0,19.0,571484509.317555,0.419999999998254,0.0400000000008731
16.0,20.0,575227708.095639,0.430000000000291,0.0499999999992724
16.0,21.0,575890368.458861,0.420000000001892,0.0299999999988358
16.0,22.0,571933148.850142,0.399999999997817,0.0400000000008731
16.0,23.0,571933837.062848,0.389999999999418,0.0299999999988358
16.0,24.0,568835063.63429,0.389999999999418,0.0100000000020373
16.0,25.0,576216480.658759,0.389999999999418,0.0299999999988358
16.0,26.0,575205359.222398,0.360000000000582,0.0299999999988358
16.0,27.0,580820501.339574,0.360000000000582,0.0200000000004366
16.0,28.0,577273041.923209,0.380000000001019,0.0299999999988358
16.0,29.0,580574424.815559,0.349999999998545,0.0400000000008731
16.0,30.0,580358072.756519,0.360000000000582,0.0299999999988358
16.0,31.0,581654581.087118,0.369999999998981,0.0200000000004366
16.0,32.0,588659127.585171,0.360000000000582,0.0299999999988358
16.0,33.0,591245441.214548,0.349999999998545,0.0299999999988358
16.0,34.0,593127480.875273,0.319999999999709,0.0299999999988358
16.0,35.0,593779387.66336,0.319999999999709,0.0299999999988358
16.0,36.0,593675563.701151,0.340000000000146,0.0299999999988358
16.0,37.0,594958848.227897,0.340000000000146,0.0400000000008731
16.0,38.0,592191814.014402,0.330000000001746,0.0299999999988358
16.0,39.0,594517198.243146,0.330000000001746,0.0299999999988358
16.0,40.0,597043914.191778,0.31000000000131,0.0299999999988358
16.0,41.0,601426069.500313,0.330000000001746,0.0299999999988358
16.0,42.0,601754772.876861,0.309999999997672,0.0299999999988358
16.0,43.0,603009342.468423,0.349999999998545,0.0300000000024738
16.0,44.0,603738845.838817,0.340000000000146,0.0299999999988358
16.0,45.0,607592186.132748,0.309999999997672,0.0299999999988358
16.0,46.0,611869439.928297,0.330000000001746,0.0400000000008731
16.0,47.0,612739013.358572,0.299999999999272,0.0200000000004366
16.0,48.0,612650311.400778,0.299999999999272,0.0299999999988358
16.0,49.0,616261951.51567,0.31000000000131,0.0299999999988358
16.0,50.0,617522101.930469,0.299999999999272,0.0299999999988358
17.0,1.0,535820900.60882,0.969999999997526,0.0800000000017462
17.0,2.0,539143032.176467,0.909999999999854,0.0499999999992724
17.0,3.0,535765166.220394,0.849999999998545,0.0499999999992724
17.0,4.0,533023565.865252,0.809999999997672,0.0400000000008731
17.0,5.0,532167327.266115,0.720000000001164,0.0299999999988358
17.0,6.0,539713432.105933,0.650000000001455,0.0499999999992724
17.0,7.0,538490243.392698,0.639999999999418,0.0400000000008731
17.0,8.0,542938478.823156,0.590000000000146,0.0499999999992724
17.0,9.0,540496062.896329,0.559999999997672,0.0499999999992724
17.0,10.0,539390881.801156,0.540000000000873,0.0299999999988358
17.0,11.0,539812402.021215,0.559999999997672,0.0299999999988358
17.0,12.0,543844194.493952,0.529999999998836,0.0300000000024738
17.0,13.0,543203366.632202,0.520000000000437,0.0499999999992724
17.0,14.0,541221539.249875,0.479999999999563,0.0299999999988358
17.0,15.0,546272358.571941,0.479999999999563,0.0299999999988358
17.0,16.0,546122930.785598,0.5,0.0299999999988358
17.0,17.0,550161023.86498,0.470000000001164,0.0299999999988358
17.0,18.0,552225617.449618,0.470000000001164,0.0299999999988358
17.0,19.0,546918854.027925,0.450000000000728,0.0400000000008731
17.0,20.0,550707889.419368,0.479999999999563,0.0299999999988358
17.0,21.0,556970945.473577,0.440000000002328,0.0299999999988358
17.0,22.0,561023637.806627,0.430000000000291,0.0299999999988358
17.0,23.0,562146237.116598,0.419999999998254,0.0299999999988358
17.0,24.0,562634365.147957,0.419999999998254,0.0300000000024738
17.0,25.0,567450028.782488,0.400000000001455,0.0299999999988358
17.0,26.0,567635342.037456,0.389999999999418,0.0400000000008731
17.0,27.0,572995340.457273,0.389999999999418,0.0100000000020373
17.0,28.0,574721870.04957,0.389999999999418,0.0300000000024738
17.0,29.0,576747800.246408,0.369999999998981,0.0299999999988358
17.0,30.0,578218727.527492,0.389999999999418,0.0300000000024738
17.0,31.0,578106302.853602,0.409999999999854,0.0299999999988358
17.0,32.0,579064177.916004,0.369999999998981,0.0299999999988358
17.0,33.0,580610265.183347,0.360000000000582,0.0299999999988358
17.0,34.0,582147548.493577,0.390000000003056,0.0300000000024738
17.0,35.0,585427549.856155,0.370000000002619,0.0299999999988358
17.0,36.0,591544312.851951,0.340000000000146,0.0300000000024738
17.0,37.0,593787926.035825,0.360000000000582,0.0299999999988358
17.0,38.0,599505873.2205,0.360000000000582,0.0300000000024738
17.0,39.0,598186800.621833,0.340000000000146,0.0300000000024738
17.0,40.0,598766351.66358,0.340000000000146,0.0299999999988358
17.0,41.0,599626233.592991,0.340000000000146,0.0299999999988358
17.0,42.0,604228753.251341,0.319999999999709,0.0299999999988358
17.0,43.0,606104168.791641,0.329999999998108,0.0300000000024738
17.0,44.0,606508991.95929,0.329999999998108,0.0300000000024738
17.0,45.0,607251163.792801,0.31000000000131,0.0200000000004366
17.0,46.0,611406164.397993,0.319999999999709,0.0299999999988358
17.0,47.0,611879766.438717,0.329999999998108,0.0299999999988358
17.0,48.0,613750188.672337,0.329999999998108,0.0299999999988358
17.0,49.0,614694202.898986,0.31000000000131,0.0299999999988358
17.0,50.0,615487646.429848,0.319999999999709,0.0299999999988358
18.0,1.0,535986324.870728,1.11000000000058,0.0799999999981083
18.0,2.0,529571523.045273,1.03000000000247,0.069999999999709
18.0,3.0,539396875.935805,0.889999999999418,0.0600000000013097
18.0,4.0,534418750.140361,0.849999999998545,0.0499999999992724
18.0,5.0,533762004.722121,0.75,0.0400000000008731
18.0,6.0,530582421.75282,0.700000000000728,0.0299999999988358
18.0,7.0,541546486.526186,0.680000000000291,0.0400000000008731
18.0,8.0,545177765.539242,0.620000000002619,0.0499999999992724
18.0,9.0,547131334.207521,0.630000000001019,0.0299999999988358
18.0,10.0,549288171.275819,0.580000000001746,0.0299999999988358
18.0,11.0,549221303.252146,0.559999999997672,0.0499999999992724
18.0,12.0,553167964.722776,0.559999999997672,0.0400000000008731
18.0,13.0,554569927.007631,0.529999999998836,0.0300000000024738
18.0,14.0,552597344.553074,0.530000000002474,0.0400000000008731
18.0,15.0,553302799.329615,0.5,0.0299999999988358
18.0,16.0,555039802.124082,0.509999999998399,0.0299999999988358
18.0,17.0,558089457.443627,0.580000000001746,0.0400000000008731
18.0,18.0,563404006.079386,0.479999999999563,0.0400000000008731
18.0,19.0,558943890.371386,0.469999999997526,0.0299999999988358
18.0,20.0,565801271.818676,0.489999999997963,0.0299999999988358
18.0,21.0,567247063.622629,0.44999999999709,0.0499999999992724
18.0,22.0,568121302.157982,0.5,0.0400000000008731
18.0,23.0,570347752.007383,0.520000000000437,0.0400000000008731
18.0,24.0,569886852.488453,0.420000000001892,0.0300000000024738
18.0,25.0,574706128.990864,0.419999999998254,0.0300000000024738
18.0,26.0,573388016.689138,0.400000000001455,0.0299999999988358
18.0,27.0,576230721.643165,0.409999999999854,0.0200000000004366
18.0,28.0,577462731.274368,0.400000000001455,0.0299999999988358
18.0,29.0,579810310.426137,0.389999999999418,0.0299999999988358
18.0,30.0,577653658.213255,0.389999999999418,0.0299999999988358
18.0,31.0,579047522.02141,0.389999999999418,0.0299999999988358
18.0,32.0,577273931.46486,0.379999999997381,0.0300000000024738
18.0,33.0,579704858.019173,0.380000000001019,0.0299999999988358
18.0,34.0,581709590.410886,0.369999999998981,0.0400000000008731
18.0,35.0,584907726.975032,0.380000000001019,0.0299999999988358
18.0,36.0,585890154.815416,0.369999999998981,0.0299999999988358
18.0,37.0,589836505.029523,0.360000000000582,0.0400000000008731
18.0,38.0,593483496.822822,0.360000000000582,0.0099999999983992
18.0,39.0,593506742.197761,0.350000000002183,0.0400000000008731
18.0,40.0,596402460.287556,0.340000000000146,0.0299999999988358
18.0,41.0,599908346.84017,0.360000000000582,0.0200000000004366
18.0,42.0,602087605.355369,0.349999999998545,0.0400000000008731
18.0,43.0,602413478.265615,0.340000000000146,0.0299999999988358
18.0,44.0,604379307.7524,0.340000000000146,0.0299999999988358
18.0,45.0,607376667.617986,0.329999999998108,0.0299999999988358
18.0,46.0,608428613.371579,0.340000000000146,0.0300000000024738
18.0,47.0,607915012.79721,0.330000000001746,0.0299999999988358
18.0,48.0,610826593.310648,0.350000000002183,0.0400000000008731
18.0,49.0,610747489.087967,0.330000000001746,0.0299999999988358
18.0,50.0,610508034.412051,0.330000000001746,0.0299999999988358
19.0,1.0,546841742.5622,1.05999999999767,0.110000000000582
19.0,2.0,550172653.213034,1.08000000000175,0.0600000000013097
19.0,3.0,546718056.436224,0.959999999999127,0.0599999999976717
19.0,4.0,539469370.153108,0.840000000000146,0.0499999999992724
19.0,5.0,541748824.199956,0.829999999998108,0.0299999999988358
19.0,6.0,545387846.697131,0.779999999998836,0.0499999999992724
19.0,7.0,545898054.241123,0.770000000000437,0.0499999999992724
19.0,8.0,544600282.542272,0.670000000001892,0.0499999999992724
19.0,9.0,547794855.791578,0.610000000000582,0.0299999999988358
19.0,10.0,543270863.114622,0.599999999998545,0.0400000000008731
19.0,11.0,542073877.592735,0.569999999999709,0.0299999999988358
19.0,12.0,545487702.0285,0.590000000000146,0.0400000000008731
19.0,13.0,549673426.223058,0.56000000000131,0.0299999999988358
19.0,14.0,554292115.934687,0.549999999999272,0.0400000000008731
19.0,15.0,558631817.75487,0.520000000000437,0.0300000000024738
19.0,16.0,554702716.950232,0.510000000002037,0.0299999999988358
19.0,17.0,557681705.242939,0.5,0.0299999999988358
19.0,18.0,554413389.461374,0.5,0.0400000000008731
19.0,19.0,560306250.101378,0.479999999999563,0.0400000000008731
19.0,20.0,561561270.543088,0.479999999999563,0.0400000000008731
19.0,21.0,561036527.557891,0.450000000000728,0.0299999999988358
19.0,22.0,558715139.355543,0.479999999999563,0.0299999999988358
19.0,23.0,566626332.438701,0.450000000000728,0.0300000000024738
19.0,24.0,565451949.691613,0.440000000002328,0.0400000000008731
19.0,25.0,563896807.765635,0.450000000000728,0.0299999999988358
19.0,26.0,560898835.751637,0.43999999999869,0.0299999999988358
19.0,27.0,570055380.369765,0.43999999999869,0.0299999999988358
19.0,28.0,572555396.424589,0.400000000001455,0.0300000000024738
19.0,29.0,568752091.013136,0.430000000000291,0.0400000000008731
19.0,30.0,572304024.00496,0.409999999999854,0.0299999999988358
19.0,31.0,575527500.615268,0.409999999999854,0.0299999999988358
19.0,32.0,574335966.974004,0.409999999999854,0.0299999999988358
19.0,33.0,580405680.001775,0.389999999999418,0.0299999999988358
19.0,34.0,583704587.20977,0.389999999999418,0.0299999999988358
19.0,35.0,587239058.136374,0.389999999999418,0.0299999999988358
19.0,36.0,589576005.436578,0.369999999998981,0.0299999999988358
19.0,37.0,590558742.703025,0.369999999998981,0.0299999999988358
19.0,38.0,593396163.805903,0.379999999997381,0.0299999999988358
19.0,39.0,594857438.760331,0.360000000000582,0.0300000000024738
19.0,40.0,599792144.111751,0.360000000000582,0.0299999999988358
19.0,41.0,600458899.343554,0.359999999996944,0.0300000000024738
19.0,42.0,599819090.306862,0.360000000000582,0.0299999999988358
19.0,43.0,603970828.188211,0.359999999996944,0.0300000000024738
19.0,44.0,602977777.498654,0.360000000000582,0.0299999999988358
19.0,45.0,607446357.629414,0.340000000000146,0.0300000000024738
19.0,46.0,610985178.509373,0.360000000000582,0.0299999999988358
19.0,47.0,610851522.920295,0.349999999998545,0.0299999999988358
19.0,48.0,613293594.576419,0.349999999998545,0.0299999999988358
19.0,49.0,615298756.641022,0.330000000001746,0.0299999999988358
19.0,50.0,617765626.575451,0.340000000000146,0.0299999999988358
20.0,1.0,531284589.577408,1.20999999999913,0.0999999999985448
20.0,2.0,532711902.902533,1.11000000000058,0.0600000000013097
20.0,3.0,533055376.530239,0.959999999999127,0.0500000000029104
20.0,4.0,536323708.808242,0.860000000000582,0.0499999999992724
20.0,5.0,536958618.170063,0.869999999998981,0.0499999999992724
20.0,6.0,533677514.282565,0.80000000000291,0.0400000000008731
20.0,7.0,535473084.728592,0.720000000001164,0.0299999999988358
20.0,8.0,537359492.522743,0.68999999999869,0.0400000000008731
20.0,9.0,539302950.995703,0.639999999999418,0.0400000000008731
20.0,10.0,542247536.460872,0.630000000001019,0.0499999999992724
20.0,11.0,543641679.452823,0.590000000000146,0.0499999999992724
20.0,12.0,544865028.483253,0.600000000002183,0.0400000000008731
20.0,13.0,549401195.835948,0.580000000001746,0.0299999999988358
20.0,14.0,547847795.071074,0.580000000001746,0.0299999999988358
20.0,15.0,550680687.351653,0.559999999997672,0.0299999999988358
20.0,16.0,552387266.912564,0.529999999998836,0.0300000000024738
20.0,17.0,555065121.810278,0.529999999998836,0.0299999999988358
20.0,18.0,555350197.697964,0.509999999998399,0.0300000000024738
20.0,19.0,555095505.537627,0.510000000002037,0.0299999999988358
20.0,20.0,553376006.035565,0.5,0.0300000000024738
20.0,21.0,559254782.953588,0.490000000001601,0.0300000000024738
20.0,22.0,565918188.482745,0.470000000001164,0.0300000000024738
20.0,23.0,570731330.843104,0.470000000001164,0.0299999999988358
20.0,24.0,566730133.822576,0.469999999997526,0.0299999999988358
20.0,25.0,567963122.697212,0.459999999999127,0.0300000000024738
20.0,26.0,566936898.297074,0.450000000000728,0.0299999999988358
20.0,27.0,572999497.406034,0.430000000000291,0.0299999999988358
20.0,28.0,575120786.031126,0.450000000000728,0.0300000000024738
20.0,29.0,575804040.523633,0.420000000001892,0.0299999999988358
20.0,30.0,576460564.294924,0.420000000001892,0.0299999999988358
20.0,31.0,575930765.90533,0.419999999998254,0.0299999999988358
20.0,32.0,578476564.242936,0.419999999998254,0.0200000000004366
20.0,33.0,578947133.010228,0.430000000000291,0.0400000000008731
20.0,34.0,582309514.858972,0.409999999999854,0.0299999999988358
20.0,35.0,580765998.591061,0.399999999997817,0.0400000000008731
20.0,36.0,581497754.877216,0.409999999999854,0.0299999999988358
20.0,37.0,581672199.832349,0.389999999999418,0.0299999999988358
20.0,38.0,581121593.350823,0.389999999999418,0.0299999999988358
20.0,39.0,583759613.987905,0.380000000001019,0.0200000000004366
20.0,40.0,585893074.868416,0.389999999999418,0.0300000000024738
20.0,41.0,587287832.417691,0.389999999999418,0.0300000000024738
20.0,42.0,589883692.395124,0.380000000001019,0.0300000000024738
20.0,43.0,594924503.720795,0.360000000000582,0.0299999999988358
20.0,44.0,596099281.660918,0.369999999998981,0.0299999999988358
20.0,45.0,598768314.599567,0.369999999998981,0.0400000000008731
20.0,46.0,600109179.544243,0.360000000000582,0.0299999999988358
20.0,47.0,601733125.633082,0.349999999998545,0.0400000000008731
20.0,48.0,602969656.436857,0.360000000000582,0.0299999999988358
20.0,49.0,602842616.840384,0.349999999998545,0.0200000000004366
20.0,50.0,603848227.43631,0.360000000000582,0.0299999999988358
21.0,1.0,539489923.476614,1.18000000000029,0.0800000000017462
21.0,2.0,534184491.179274,1.11000000000058,0.0599999999976717
21.0,3.0,546407716.488221,0.989999999997963,0.0800000000017462
21.0,4.0,540275170.215579,0.920000000001892,0.0599999999976717
21.0,5.0,541308755.42889,0.889999999999418,0.0499999999992724
21.0,6.0,545871042.79504,0.81000000000131,0.0299999999988358
21.0,7.0,540696289.615121,0.75,0.0499999999992724
21.0,8.0,544728607.717986,0.729999999999563,0.0499999999992724
21.0,9.0,548712725.25874,0.669999999998254,0.0499999999992724
21.0,10.0,552237625.35313,0.649999999997817,0.0300000000024738
21.0,11.0,552922098.891581,0.639999999999418,0.0300000000024738
21.0,12.0,555621567.29099,0.630000000001019,0.0400000000008731
21.0,13.0,556827804.546967,0.610000000000582,0.0499999999992724
21.0,14.0,561705015.147448,0.580000000001746,0.0299999999988358
21.0,15.0,557131368.963001,0.579999999998108,0.0299999999988358
21.0,16.0,557524404.182557,0.559999999997672,0.0299999999988358
21.0,17.0,559895407.638983,0.540000000000873,0.0299999999988358
21.0,18.0,560149162.3887,0.540000000000873,0.0400000000008731
21.0,19.0,562752090.121126,0.530000000002474,0.0300000000024738
21.0,20.0,562647696.668503,0.520000000000437,0.0299999999988358
21.0,21.0,561648606.854601,0.520000000000437,0.0299999999988358
21.0,22.0,561546269.1285,0.5,0.0299999999988358
21.0,23.0,564983738.79066,0.5,0.0300000000024738
21.0,24.0,564373036.811176,0.470000000001164,0.0299999999988358
21.0,25.0,563477349.538687,0.490000000001601,0.0299999999988358
21.0,26.0,565476775.660406,0.470000000001164,0.0299999999988358
21.0,27.0,569411458.725779,0.459999999999127,0.0400000000008731
21.0,28.0,571829974.161193,0.470000000001164,0.0299999999988358
21.0,29.0,570877273.837378,0.459999999999127,0.0200000000004366
21.0,30.0,576402924.066141,0.459999999999127,0.0299999999988358
21.0,31.0,580855772.469824,0.43999999999869,0.0299999999988358
21.0,32.0,582641589.4308,0.430000000000291,0.0299999999988358
21.0,33.0,587975543.514826,0.43999999999869,0.0299999999988358
21.0,34.0,587474491.129175,0.420000000001892,0.0299999999988358
21.0,35.0,590301777.736825,0.409999999999854,0.0400000000008731
21.0,36.0,594195224.173498,0.420000000001892,0.0299999999988358
21.0,37.0,598407203.760343,0.399999999997817,0.0400000000008731
21.0,38.0,599034220.843661,0.409999999999854,0.0299999999988358
21.0,39.0,601380917.27176,0.409999999999854,0.0300000000024738
21.0,40.0,603528556.810398,0.389999999999418,0.0200000000004366
21.0,41.0,604080322.943617,0.389999999999418,0.0299999999988358
21.0,42.0,604480997.741077,0.389999999999418,0.0299999999988358
21.0,43.0,605759020.99882,0.389999999999418,0.0400000000008731
21.0,44.0,609976975.561022,0.389999999999418,0.0299999999988358
21.0,45.0,611887109.9801,0.389999999999418,0.0299999999988358
21.0,46.0,612342921.295869,0.360000000000582,0.0300000000024738
21.0,47.0,615415540.045721,0.390000000003056,0.0299999999988358
21.0,48.0,616861510.728138,0.369999999998981,0.0400000000008731
21.0,49.0,618916498.541129,0.360000000000582,0.0299999999988358
21.0,50.0,620766229.407197,0.349999999998545,0.0400000000008731
22.0,1.0,544182126.608994,1.18999999999869,0.0800000000017462
22.0,2.0,540877286.036824,1.18999999999869,0.0900000000001455
22.0,3.0,546719090.909259,1.08000000000175,0.0600000000013097
22.0,4.0,545180240.482774,1.04000000000087,0.0299999999988358
22.0,5.0,550832817.883995,0.870000000002619,0.0500000000029104
22.0,6.0,549655619.146624,0.880000000001019,0.0400000000008731
22.0,7.0,549918619.212096,0.779999999998836,0.0499999999992724
22.0,8.0,549862693.642335,0.739999999997963,0.0400000000008731
22.0,9.0,554052452.832074,0.720000000001164,0.0400000000008731
22.0,10.0,550556936.550779,0.690000000002328,0.0499999999992724
22.0,11.0,554777500.512511,0.650000000001455,0.0499999999992724
22.0,12.0,554138510.543103,0.639999999999418,0.0400000000008731
22.0,13.0,556999530.317662,0.630000000001019,0.0400000000008731
22.0,14.0,559489087.411731,0.659999999999854,0.0299999999988358
22.0,15.0,560115001.886487,0.599999999998545,0.0300000000024738
22.0,16.0,558753690.114767,0.580000000001746,0.0299999999988358
22.0,17.0,563207889.22798,0.56000000000131,0.0299999999988358
22.0,18.0,559881130.587342,0.559999999997672,0.0300000000024738
22.0,19.0,562803068.610398,0.549999999999272,0.0299999999988358
22.0,20.0,564370522.71128,0.530000000002474,0.0299999999988358
22.0,21.0,565621760.485962,0.529999999998836,0.0299999999988358
22.0,22.0,564502352.853007,0.529999999998836,0.0299999999988358
22.0,23.0,567691510.300054,0.5,0.0300000000024738
22.0,24.0,571626936.44264,0.5,0.0299999999988358
22.0,25.0,576251127.2443,0.5,0.0299999999988358
22.0,26.0,577849471.018062,0.490000000001601,0.0299999999988358
22.0,27.0,578571750.571667,0.490000000001601,0.0299999999988358
22.0,28.0,578513679.217295,0.470000000001164,0.0299999999988358
22.0,29.0,575915112.345004,0.469999999997526,0.0300000000024738
22.0,30.0,579687973.934914,0.459999999999127,0.0300000000024738
22.0,31.0,582150931.26437,0.450000000000728,0.0299999999988358
22.0,32.0,583144081.282683,0.450000000000728,0.0299999999988358
22.0,33.0,584922379.465832,0.430000000000291,0.0299999999988358
22.0,34.0,584678793.004552,0.43999999999869,0.0299999999988358
22.0,35.0,588776968.128238,0.440000000002328,0.0299999999988358
22.0,36.0,591431262.384569,0.43999999999869,0.0300000000024738
22.0,37.0,591564513.105556,0.430000000000291,0.0299999999988358
22.0,38.0,594049930.687631,0.420000000001892,0.0300000000024738
22.0,39.0,598607631.338537,0.430000000000291,0.0300000000024738
22.0,40.0,603311844.53001,0.400000000001455,0.0299999999988358
22.0,41.0,601020123.045116,0.419999999998254,0.0200000000004366
22.0,42.0,602214936.05609,0.400000000001455,0.0299999999988358
22.0,43.0,604147649.092944,0.389999999999418,0.0400000000008731
22.0,44.0,606634199.775177,0.450000000000728,0.0400000000008731
22.0,45.0,608249393.276023,0.420000000001892,0.0500000000029104
22.0,46.0,609136040.468736,0.389999999999418,0.0299999999988358
22.0,47.0,611095612.624187,0.409999999999854,0.0299999999988358
22.0,48.0,614458518.023521,0.390000000003056,0.0300000000024738
22.0,49.0,616013363.576426,0.400000000001455,0.0299999999988358
22.0,50.0,617392159.644282,0.430000000000291,0.0299999999988358
23.0,1.0,549471936.574752,1.30999999999767,0.0800000000017462
23.0,2.0,549340036.034829,1.23999999999796,0.0900000000001455
23.0,3.0,549359682.11288,1.07999999999811,0.0600000000013097
23.0,4.0,549440607.402667,1.04000000000087,0.0499999999992724
23.0,5.0,549427996.822937,0.979999999999563,0.0299999999988358
23.0,6.0,549927692.940539,0.829999999998108,0.0299999999988358
23.0,7.0,546952947.071581,0.840000000000146,0.0499999999992724
23.0,8.0,545123108.014468,0.75,0.0400000000008731
23.0,9.0,545661560.197459,0.75,0.0299999999988358
23.0,10.0,545779509.97133,0.709999999999127,0.0299999999988358
23.0,11.0,546646185.929265,0.700000000000728,0.0300000000024738
23.0,12.0,548344753.645142,0.659999999999854,0.0499999999992724
23.0,13.0,549126939.128285,0.640000000003056,0.0500000000029104
23.0,14.0,551075846.406927,0.630000000001019,0.0300000000024738
23.0,15.0,548193941.018332,0.630000000001019,0.0299999999988358
23.0,16.0,547625207.726732,0.610000000000582,0.0299999999988358
23.0,17.0,553994969.291647,0.579999999998108,0.0299999999988358
23.0,18.0,556756189.596793,0.579999999998108,0.0299999999988358
23.0,19.0,556753171.131729,0.569999999999709,0.0400000000008731
23.0,20.0,553714747.973193,0.549999999999272,0.0300000000024738
23.0,21.0,557061178.564192,0.529999999998836,0.0299999999988358
23.0,22.0,557303234.878759,0.56000000000131,0.0299999999988358
23.0,23.0,562943617.813019,0.529999999998836,0.0299999999988358
23.0,24.0,560704073.719368,0.510000000002037,0.0300000000024738
23.0,25.0,563249155.293223,0.510000000002037,0.0299999999988358
23.0,26.0,564729621.597014,0.5,0.0299999999988358
23.0,27.0,566835781.700333,0.520000000000437,0.0299999999988358
23.0,28.0,567619916.169264,0.5,0.0299999999988358
23.0,29.0,568546516.8146,0.490000000001601,0.0299999999988358
23.0,30.0,571456035.826829,0.490000000001601,0.0299999999988358
23.0,31.0,574636668.109368,0.470000000001164,0.0299999999988358
23.0,32.0,576059890.618972,0.459999999999127,0.0200000000004366
23.0,33.0,577348728.117099,0.470000000001164,0.0200000000004366
23.0,34.0,576790581.220684,0.450000000000728,0.0299999999988358
23.0,35.0,579346201.289934,0.43999999999869,0.0299999999988358
23.0,36.0,585430835.978525,0.43999999999869,0.0299999999988358
23.0,37.0,587349951.463746,0.450000000000728,0.0300000000024738
23.0,38.0,586780078.062577,0.43999999999869,0.0300000000024738
23.0,39.0,587996534.912444,0.420000000001892,0.0200000000004366
23.0,40.0,587952584.064033,0.440000000002328,0.0300000000024738
23.0,41.0,589455899.881754,0.420000000001892,0.0200000000004366
23.0,42.0,591634819.264706,0.419999999998254,0.0299999999988358
23.0,43.0,593927908.34611,0.509999999998399,0.419999999998254
23.0,44.0,600437016.440147,1.63000000000102,0.139999999999418
23.0,45.0,600916978.180781,1.37999999999738,0.0299999999988358
23.0,46.0,603608642.909999,0.5,0.0400000000008731
23.0,47.0,606957015.27613,0.509999999998399,0.0300000000024738
23.0,48.0,609702867.267271,0.489999999997963,0.0299999999988358
23.0,49.0,612092128.99576,0.490000000001601,0.0300000000024738
23.0,50.0,612383376.937505,0.470000000001164,0.0300000000024738
24.0,1.0,564341550.065295,1.36999999999898,0.0800000000017462
24.0,2.0,563301568.447745,1.45000000000073,0.0900000000001455
24.0,3.0,559285320.779516,1.13000000000102,0.0499999999992724
24.0,4.0,562077967.418601,0.979999999999563,0.0499999999992724
24.0,5.0,559852977.877683,0.93999999999869,0.0499999999992724
24.0,6.0,560539919.613518,0.890000000003056,0.0500000000029104
24.0,7.0,561988948.029754,0.889999999999418,0.0299999999988358
24.0,8.0,566529089.578717,0.819999999999709,0.0299999999988358
24.0,9.0,561656209.595691,0.779999999998836,0.0299999999988358
24.0,10.0,566255354.522195,0.720000000001164,0.0299999999988358
24.0,11.0,566705927.415084,0.700000000000728,0.0299999999988358
24.0,12.0,566270193.117996,0.680000000000291,0.0499999999992724
24.0,13.0,566022887.270426,0.680000000000291,0.0299999999988358
24.0,14.0,570803500.933886,0.659999999999854,0.0400000000008731
24.0,15.0,574094510.528292,0.619999999998981,0.0400000000008731
24.0,16.0,576306311.508273,0.610000000000582,0.0400000000008731
24.0,17.0,569375542.223717,0.590000000000146,0.0499999999992724
24.0,18.0,573969317.876127,0.610000000000582,0.0400000000008731
24.0,19.0,580157805.093951,0.590000000000146,0.0400000000008731
24.0,20.0,581087918.998429,0.580000000001746,0.0300000000024738
24.0,21.0,581338562.645873,0.599999999998545,0.0300000000024738
24.0,22.0,582679973.164388,0.569999999999709,0.0299999999988358
24.0,23.0,582493630.697007,0.55000000000291,0.0300000000024738
24.0,24.0,587106388.669841,0.540000000000873,0.0400000000008731
24.0,25.0,586399562.005422,0.530000000002474,0.0300000000024738
24.0,26.0,588193507.712567,0.530000000002474,0.0299999999988358
24.0,27.0,588716063.058846,0.520000000000437,0.0299999999988358
24.0,28.0,592635239.783888,0.479999999999563,0.0299999999988358
24.0,29.0,595032801.895532,0.509999999998399,0.0300000000024738
24.0,30.0,597811721.469782,0.5,0.0299999999988358
24.0,31.0,599667730.281278,0.5,0.0299999999988358
24.0,32.0,602954087.945371,0.469999999997526,0.0299999999988358
24.0,33.0,604263177.302803,0.469999999997526,0.0100000000020373
24.0,34.0,606448096.83033,0.5,0.0299999999988358
24.0,35.0,608666703.10848,0.5,0.0299999999988358
24.0,36.0,610326871.749357,0.44999999999709,0.0300000000024738
24.0,37.0,610689813.283697,0.450000000000728,0.0299999999988358
24.0,38.0,611567813.971089,0.470000000001164,0.0299999999988358
24.0,39.0,614439130.665427,0.450000000000728,0.0299999999988358
24.0,40.0,617171334.246987,0.459999999999127,0.0300000000024738
24.0,41.0,616380251.736952,0.459999999999127,0.0299999999988358
24.0,42.0,620512745.804975,0.43999999999869,0.0400000000008731
24.0,43.0,621346556.798097,0.430000000000291,0.0299999999988358
24.0,44.0,622071740.8366,0.43999999999869,0.0299999999988358
24.0,45.0,623456605.99451,0.450000000000728,0.0400000000008731
24.0,46.0,626129430.647711,0.409999999999854,0.0299999999988358
24.0,47.0,629886234.937728,0.420000000001892,0.0099999999983992
24.0,48.0,634337792.185848,0.399999999997817,0.0299999999988358
24.0,49.0,636474804.07921,0.409999999999854,0.0400000000008731
24.0,50.0,636500957.733326,0.409999999999854,0.0300000000024738
