"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"85",587,NA,NA,NA,45,10319794598.4071,0.195999999999913,0.0320000000000618
"86",803,NA,NA,NA,8,10556712166.9838,0.471999999999844,0.0539999999997235
"87",645,NA,NA,NA,23,10878207254.7876,0.272000000000025,0.0359999999999673
"88",297,NA,NA,NA,15,10783797967.3623,0.194000000000051,0.0299999999999272
"89",1561,NA,NA,NA,20,11063065540.4032,0.673999999999978,0.0679999999999382
"90",267,NA,NA,NA,32,10731974499.9073,0.113999999999942,0.0240000000000691
"91",1267,NA,NA,NA,26,10777241507.3838,0.479999999999927,0.0519999999999527
"92",1584,NA,NA,NA,50,10173198456.9407,0.466000000000258,0.0459999999999127
"93",337,NA,NA,NA,8,11028529479.3769,0.209999999999945,0.0280000000000655
"94",990,NA,NA,NA,35,10507338676.9104,0.369999999999891,0.0460000000000036
"95",201,NA,NA,NA,26,10692203096.7624,0.103999999999905,0.0280000000000655
"96",1137,NA,NA,NA,31,10913020311.7059,0.408000000000084,0.04399999999996
"97",990,NA,NA,NA,25,10584272837.963,0.392000000000098,0.0400000000001455
"98",1002,NA,NA,NA,30,10417680078.9755,0.36200000000008,0.0460000000000036
"99",214,NA,NA,NA,2,10754262647.2125,0.20600000000004,0.0320000000000618
"100",1956,NA,NA,NA,33,10641143063.0667,0.661999999999989,0.0720000000000255
"101",61,NA,NA,NA,33,10772174338.5677,0.0440000000000509,0.0179999999999382
"102",1924,NA,NA,NA,33,11005415265.9336,0.648000000000047,0.0639999999999418
"103",1783,NA,NA,NA,49,10004767041.9919,0.51800000000012,0.0579999999999018
"104",432,NA,NA,NA,35,10767715768.6518,0.160000000000036,0.0260000000000218
"105",1178,NA,NA,NA,35,10780512186.1749,0.404000000000087,0.04399999999996
"106",1389,NA,NA,NA,42,10341097578.8691,0.432000000000062,0.0480000000000473
"107",1319,NA,NA,NA,36,10525304432.1056,0.435999999999967,0.0460000000000036
"108",1910,NA,NA,NA,43,10636055042.8116,0.574000000000069,0.0640000000001237
"109",142,NA,NA,NA,19,10969561875.6867,0.0800000000000182,0.0219999999998436
"110",2010,NA,NA,NA,25,10672179609.1192,0.748000000000047,0.0699999999999818
"111",221,NA,NA,NA,26,10287260358.8472,0.10600000000004,0.0139999999999418
"112",175,NA,NA,NA,7,10767536998.7749,0.130000000000018,0.0280000000000655
"113",455,NA,NA,NA,14,10543571921.3894,0.232000000000244,0.0300000000001091
"114",331,NA,NA,NA,7,10556537268.7328,0.216000000000076,0.0300000000001091
"115",744,NA,NA,NA,12,10819284595.2763,0.381999999999971,0.0459999999999127
"116",742,NA,NA,NA,3,10896734985.1925,0.597999999999956,0.0520000000000437
"117",409,NA,NA,NA,13,11016008803.035,0.211999999999989,0.0319999999999709
"118",2045,NA,NA,NA,31,10650598714.4665,0.698000000000047,0.0699999999999818
"119",1856,NA,NA,NA,47,10601397625.0507,0.548000000000047,0.0660000000000764
"120",1397,NA,NA,NA,22,10734152753.3641,0.555999999999949,0.0559999999999491
"121",1437,NA,NA,NA,13,10764988694.0124,0.699999999999909,0.0639999999999418
"122",1612,NA,NA,NA,8,11072398556.1651,0.9199999999998,0.0839999999999236
"123",1120,NA,NA,NA,30,10581234131.6945,0.403999999999996,0.0420000000000982
"124",359,NA,NA,NA,44,10704982429.531,0.128000000000065,0.0260000000000218
"125",1544,NA,NA,NA,43,10538768714.8413,0.476000000000022,0.0499999999998181
"126",1235,NA,NA,NA,49,10199965634.8899,0.370000000000073,0.0480000000001382
