"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"1",NA,0.393963228166103,53,NA,NA,11018046810.2039,0.622000000000298,0.0319999999999709
"2",NA,0.360132202738896,14,NA,NA,10589407307.7785,0.221999999999935,0.0299999999999272
"3",NA,0.342035542614758,29,NA,NA,11062610524.0729,0.347999999999956,0.0299999999997453
"4",NA,0.848710225569084,39,NA,NA,11304329919.895,1.0119999999999,0.0419999999998254
"5",NA,0.660605266178027,41,NA,NA,11351209639.7295,0.817999999999847,0.0320000000001528
"6",NA,0.331499049440026,35,NA,NA,10516807987.7527,0.859999999999854,0.0940000000000509
"7",NA,0.219665477378294,14,NA,NA,10445247711.4589,0.213999999999942,0.0380000000002838
"8",NA,0.273528794781305,18,NA,NA,11120063864.1947,0.253999999999724,0.0360000000000582
"9",NA,0.74460534742102,1,NA,NA,8089378122.92306,0.0979999999999563,0.0280000000000655
"10",NA,0.437614934332669,37,NA,NA,10998396681.2058,0.526000000000022,0.0299999999997453
"11",NA,0.704739817744121,50,NA,NA,11254941335.9176,1.03200000000033,0.0359999999998763
"12",NA,0.377668299828656,3,NA,NA,9940420585.28938,0.129999999999927,0.0260000000000218
"13",NA,0.700049883080646,49,NA,NA,10980132042.5744,1.02999999999993,0.0360000000000582
"14",NA,0.244153851643205,54,NA,NA,10908760483.9353,0.418000000000029,0.0260000000000218
"15",NA,0.737120414129458,53,NA,NA,11236370096.6973,1.1380000000001,0.0319999999999709
"16",NA,0.685472485492937,59,NA,NA,10773599407.0489,1.16399999999994,0.0299999999999272
"17",NA,0.102077232999727,5,NA,NA,9657528716.15101,0.0840000000001964,0.0339999999998327
"18",NA,0.746191432117485,21,NA,NA,11270353718.9485,0.563999999999942,0.03799999999992
"19",NA,0.320476467278786,30,NA,NA,10649336994.0738,0.348000000000138,0.0340000000000146
"20",NA,0.713804650725797,52,NA,NA,11445507601.0488,1.08199999999997,0.0380000000002838
"21",NA,0.585667523881421,49,NA,NA,11241410644.6069,0.845999999999913,0.0299999999999272
"22",NA,0.956388389295898,36,NA,NA,11022482264.5083,1.05600000000013,0.0479999999999563
"23",NA,0.310859448136762,8,NA,NA,10548509161.3043,0.152000000000226,0.0339999999998327
"24",NA,0.346772861853242,25,NA,NA,11325329643.3379,0.339999999999782,0.0300000000001091
"25",NA,0.362085810001008,3,NA,NA,9857779745.97886,0.140000000000146,0.031999999999789
"26",NA,0.461347952228971,57,NA,NA,10983040428.0231,0.903999999999723,0.0340000000000146
"27",NA,0.419764160690829,46,NA,NA,10632673988.0352,0.721999999999753,0.0399999999999636
"28",NA,0.108499923092313,31,NA,NA,9918560800.79085,0.177999999999884,0.031999999999789
"29",NA,0.70224906669464,24,NA,NA,11329464092.7929,0.642000000000007,0.0340000000000146
"30",NA,0.628699931246228,6,NA,NA,10735466567.5858,0.229999999999927,0.0340000000000146
