"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"1",NA,0.273554252716713,NA,1,NA,10199386987.823,0.165999999999963,0.0420000000000073
"2",NA,0.847867802390829,NA,1,NA,10814479985.3889,0.394000000000096,0.050000000000091
"3",NA,0.926533459406346,NA,0,NA,11034983565.0813,0.45600000000004,0.0460000000000036
"4",NA,0.197186594409868,NA,1,NA,9921494977.53883,0.136000000000013,0.0320000000000164
"5",NA,0.350117485132068,NA,1,NA,10270421743.5178,0.188000000000011,0.04399999999996
