"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"105",NA,NA,54,NA,6,11372460113.4956,1.67999999999993,0.0440000000002328
"106",NA,NA,23,NA,3,11100945298.1786,0.942000000000189,0.043999999999869
"107",NA,NA,35,NA,50,10884501578.5465,0.505999999999767,0.030000000000291
"108",NA,NA,30,NA,2,11165034109.7662,1.36400000000067,0.0540000000004511
"109",NA,NA,44,NA,36,11243183389.3649,0.681999999999971,0.0339999999996508
"110",NA,NA,54,NA,33,11621556384.7957,0.852000000000044,0.0319999999999709
"111",NA,NA,33,NA,44,10577683623.9574,0.5,0.0280000000002474
"112",NA,NA,46,NA,25,11398262970.3816,0.817999999999665,0.0360000000000582
"113",NA,NA,28,NA,44,10857332014.5445,0.442000000000189,0.0340000000000146
"114",NA,NA,5,NA,31,10177550698.9187,0.189999999999418,0.0299999999999272
"115",NA,NA,38,NA,17,11380311042.9912,0.809999999999855,0.033999999999287
"116",NA,NA,51,NA,34,11199875404.976,0.810000000000218,0.0360000000000582
"117",NA,NA,35,NA,10,10919792927.1544,0.927999999999884,0.0380000000004657
"118",NA,NA,9,NA,42,10312047316.4429,0.227999999999884,0.0359999999996944
"119",NA,NA,46,NA,7,11018312073.2032,1.35199999999932,0.0419999999998254
"120",NA,NA,37,NA,8,11530289527.3259,1.04800000000032,0.0360000000000582
"121",NA,NA,49,NA,46,11280900631.7682,0.681999999999971,0.0260000000002037
"122",NA,NA,21,NA,21,11208878243.8023,0.456000000000131,0.033999999999287
"123",NA,NA,59,NA,47,10842043403.2379,0.817999999999665,0.0319999999999709
"124",NA,NA,4,NA,46,9870744705.21131,0.140000000000146,0.030000000000291
"125",NA,NA,11,NA,38,10694446427.935,0.242000000000189,0.0279999999998836
"126",NA,NA,36,NA,47,11206448939.7223,0.522000000000116,0.030000000000291
"127",NA,NA,59,NA,31,11287304368.2134,0.947999999999956,0.0259999999994761
"128",NA,NA,34,NA,44,10974862684.6771,0.520000000000073,0.0220000000001164
"129",NA,NA,46,NA,13,10785064504.6502,1.06399999999958,0.0339999999996508
"130",NA,NA,9,NA,50,10455488395.0174,0.2,0.0279999999998836
"131",NA,NA,18,NA,14,11095362176.9808,0.480000000000291,0.0319999999996071
"132",NA,NA,12,NA,50,10657134100.3169,0.232000000000698,0.0260000000005675
"133",NA,NA,26,NA,48,10893336216.0337,0.399999999999636,0.030000000000291
"134",NA,NA,53,NA,16,11075443738.4579,1.07799999999988,0.0340000000000146
"135",NA,NA,14,NA,25,10932923787.5094,0.32400000000016,0.030000000000291
"136",NA,NA,58,NA,34,10976620891.8515,0.893999999999505,0.0319999999988795
"137",NA,NA,14,NA,34,10627473693.6092,0.291999999999825,0.0299999999991996
"138",NA,NA,42,NA,23,11425753999.9648,0.780000000000291,0.0299999999999272
"139",NA,NA,27,NA,29,10971282486.8084,0.495999999999913,0.0380000000001019
"140",NA,NA,55,NA,43,10954701711.4489,0.776000000000568,0.0319999999999709
"141",NA,NA,10,NA,31,10785355816.7766,0.439999999999418,0.195999999999185
"142",NA,NA,6,NA,8,10485172203.7342,0.335999999999694,0.043999999999869
"143",NA,NA,12,NA,3,11116241072.8729,0.634000000000015,0.0460000000002765
"144",NA,NA,20,NA,48,11311850938.3932,0.323999999999796,0.0320000000003347
"145",NA,NA,16,NA,5,10843814209.0449,0.632000000000698,0.0460000000006403
"146",NA,NA,25,NA,11,10758939997.2159,0.654000000000087,0.0339999999996508
"147",NA,NA,29,NA,10,10988915395.8704,0.792000000000189,0.0399999999997817
"148",NA,NA,3,NA,31,9539112566.65508,0.157999999999811,0.0319999999996071
"149",NA,NA,14,NA,47,10832721235.4485,0.27400000000016,0.0319999999999709
"150",NA,NA,29,NA,39,11102314848.9307,0.474000000001251,0.0240000000001601
"151",NA,NA,49,NA,25,10813425657.1729,0.872000000000116,0.0339999999996508
"152",NA,NA,29,NA,17,11299322018.9953,0.644000000000233,0.0360000000000582
"153",NA,NA,14,NA,45,10459101156.187,0.271999999999389,0.0319999999996071
"154",NA,NA,49,NA,49,10929173812.3919,0.662000000000262,0.0299999999999272
"155",NA,NA,19,NA,49,10760054301.5591,0.323999999999796,0.0299999999991996
"156",NA,NA,47,NA,31,11229363002.5725,0.773999999999796,0.0259999999998399
"157",NA,NA,55,NA,33,10692965190.4633,0.855999999999767,0.0319999999999709
"158",NA,NA,18,NA,22,10751684330.5989,0.40199999999968,0.0320000000003347
"159",NA,NA,36,NA,1,11218004022.8108,1.76999999999935,0.0759999999998399
"160",NA,NA,12,NA,49,10590282333.4322,0.236000000000422,0.0280000000002474
